CNES - Recursos Físicos - Ambulatório - Consultórios - Brasil
Clin.Especializada por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"290560 CAMACAN";8;8;8;8;8;8;8;8;8;8;8;8
"290570 CAMACARI";234;236;232;232;232;232;227;227;227;219;228;230
"290580 CAMAMU";5;5;5;5;5;5;5;5;5;5;5;5
"290590 CAMPO ALEGRE DE LOURDES";2;2;2;2;2;2;2;2;2;2;2;2
"290600 CAMPO FORMOSO";33;33;33;33;33;33;33;33;33;33;33;34
"290610 CANAPOLIS";4;4;4;4;4;4;4;4;4;4;4;4
"290620 CANARANA";7;7;7;7;7;7;7;7;7;7;7;7
"290630 CANAVIEIRAS";13;13;13;13;13;13;13;14;14;14;14;14
"290640 CANDEAL";2;2;2;2;2;2;2;2;2;2;2;2
"290650 CANDEIAS";108;108;108;116;116;118;118;118;118;118;118;118
"290660 CANDIBA";3;3;3;3;3;3;3;3;3;3;3;3
"290670 CANDIDO SALES";7;7;7;7;7;7;7;7;7;7;7;7
"290680 CANSANCAO";16;16;16;16;18;18;18;19;19;20;20;20
"290682 CANUDOS";2;2;2;2;2;2;2;2;2;2;2;2
"290685 CAPELA DO ALTO ALEGRE";3;3;3;3;3;3;3;3;3;3;3;3
"290687 CAPIM GROSSO";40;40;40;40;40;40;40;40;40;40;40;40
"290689 CARAIBAS";1;1;1;1;1;1;1;2;2;2;2;2
"290690 CARAVELAS";2;2;2;2;2;2;2;2;2;2;2;2
"290700 CARDEAL DA SILVA";3;3;3;3;3;3;3;3;3;3;3;3
"290710 CARINHANHA";10;10;10;10;10;10;10;10;10;10;10;10
"290720 CASA NOVA";5;5;5;5;5;5;5;5;4;4;4;4
"290730 CASTRO ALVES";6;6;6;6;6;6;6;6;6;6;6;6
"290750 CATU";41;41;41;41;41;41;41;41;41;41;43;43
"290780 CICERO DANTAS";21;21;20;20;20;20;20;20;20;20;20;20
"290790 CIPO";5;5;5;5;5;5;5;5;5;5;5;5
"290800 COARACI";3;3;3;3;3;3;3;3;3;3;3;3
"290820 CONCEICAO DA FEIRA";12;12;8;8;8;7;7;7;7;7;7;7
"290830 CONCEICAO DO ALMEIDA";3;3;3;3;3;4;4;4;4;4;4;4
"290840 CONCEICAO DO COITE";52;54;54;54;54;54;54;54;54;54;54;54
"290850 CONCEICAO DO JACUIPE";25;26;26;26;26;26;26;26;26;26;26;26
"290860 CONDE";3;3;3;3;3;3;3;3;3;3;3;3
"290870 CONDEUBA";5;5;5;5;5;5;5;5;5;5;5;5
"290880 CONTENDAS DO SINCORA";2;2;2;2;2;2;2;2;2;2;2;2
"290890 CORACAO DE MARIA";3;3;3;3;3;3;3;3;3;3;3;3
"290900 CORDEIROS";1;1;1;1;1;1;1;1;1;1;1;1
"290910 CORIBE";5;5;5;5;5;5;5;5;5;5;5;5
"290930 CORRENTINA";4;4;4;4;4;4;4;4;4;4;4;4
"290940 COTEGIPE";1;1;1;1;1;1;1;1;1;1;1;1
"290960 CRISOPOLIS";6;6;6;6;6;6;6;6;6;6;6;6
"290980 CRUZ DAS ALMAS";84;84;84;84;84;84;84;84;84;84;84;84
"290990 CURACA";2;2;2;2;2;2;4;7;7;7;7;7
"291000 DARIO MEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"291005 DIAS D'AVILA";34;34;34;34;34;34;34;34;34;34;34;34
"291010 DOM BASILIO";4;4;4;4;4;4;4;4;4;4;4;4
"291030 ELISIO MEDRADO";3;3;3;3;3;3;3;3;3;3;3;3
"291050 ENTRE RIOS";26;26;28;27;27;27;27;27;27;27;27;27
"291060 ESPLANADA";2;2;2;2;2;2;2;2;2;2;2;2
"291070 EUCLIDES DA CUNHA";50;50;53;53;53;53;54;54;54;57;58;58
"291072 EUNAPOLIS";128;128;128;129;128;135;135;135;135;135;135;135
"291075 FATIMA";1;1;1;1;1;1;1;1;1;1;1;1
"291077 FEIRA DA MATA";1;1;1;1;1;1;1;1;1;1;1;1
"291080 FEIRA DE SANTANA";770;773;781;783;784;786;786;846;859;860;875;875
"291085 FILADELFIA";8;8;8;8;8;8;8;8;8;8;8;8
"291100 FLORESTA AZUL";3;3;3;3;3;3;3;3;3;3;3;3
"291110 FORMOSA DO RIO PRETO";6;6;6;6;6;6;6;6;6;6;6;6
"291120 GANDU";56;56;56;57;57;57;59;59;59;60;60;60
"291130 GENTIO DO OURO";-;-;-;1;1;1;1;1;1;1;1;1
"291140 GLORIA";8;8;8;8;8;6;6;6;6;6;6;6
"291150 GONGOGI";1;1;1;1;1;1;1;1;1;1;1;1
"291160 GOVERNADOR MANGABEIRA";7;7;7;7;7;9;9;9;9;9;9;9
"291165 GUAJERU";10;10;10;10;10;10;10;10;10;10;10;10
"291170 GUANAMBI";125;126;126;126;126;126;126;126;126;126;126;126
"291180 GUARATINGA";5;5;5;5;5;5;5;5;5;5;5;5
"291190 IACU";8;8;8;8;8;8;8;8;8;8;8;8
"291200 IBIASSUCE";6;6;6;6;6;6;6;6;6;6;6;6
"291210 IBICARAI";6;6;6;6;6;6;6;6;6;6;6;6
"291220 IBICOARA";3;3;1;1;1;1;1;2;2;2;2;2
"291230 IBICUI";6;6;6;6;6;6;6;6;6;6;6;6
"291240 IBIPEBA";7;7;7;7;7;7;7;7;7;7;7;7
"291250 IBIPITANGA";11;11;11;11;11;11;11;11;11;11;11;11
"291280 IBIRAPUA";1;1;1;1;1;1;1;1;1;1;1;1
"291290 IBIRATAIA";15;15;15;15;15;15;15;15;15;15;15;15
"291310 IBITITA";3;3;3;3;3;3;3;3;3;3;3;3
"291320 IBOTIRAMA";10;10;10;10;10;10;10;10;10;10;10;10
"291330 ICHU";3;3;3;3;3;3;3;3;3;3;3;3
"291340 IGAPORA";6;6;6;6;6;6;6;6;6;6;6;6
"291345 IGRAPIUNA";4;4;4;4;4;4;2;2;2;2;2;2
"291350 IGUAI";1;1;1;1;1;1;1;1;1;1;1;1
"291360 ILHEUS";105;105;105;105;105;105;105;105;105;105;105;107
"291370 INHAMBUPE";19;19;19;19;19;19;19;19;19;19;19;19
"291380 IPECAETA";3;3;3;3;3;3;3;3;3;3;3;3
"291390 IPIAU";32;32;32;32;32;32;32;32;32;32;32;32
"291400 IPIRA";58;58;60;60;60;60;60;60;60;60;60;60
"291420 IRAJUBA";3;3;3;3;3;3;3;3;3;3;3;3
"291430 IRAMAIA";2;2;2;2;2;2;2;2;2;2;2;2
"291440 IRAQUARA";6;6;6;6;6;6;6;6;6;6;6;6
"291450 IRARA";28;28;28;28;28;27;32;32;32;32;32;32
"291460 IRECE";181;181;188;188;192;192;192;192;192;192;192;192
"291465 ITABELA";37;37;37;37;37;37;37;37;37;37;37;37
"291470 ITABERABA";73;73;73;73;73;73;76;76;76;79;80;80
"291480 ITABUNA";337;337;332;333;333;333;334;334;334;337;337;331
"291490 ITACARE";12;11;11;11;11;11;11;11;11;11;11;11
"291500 ITAETE";7;7;7;7;7;7;7;7;7;7;7;7
"291510 ITAGI";4;4;4;4;4;4;4;4;4;4;4;4
"291520 ITAGIBA";3;3;1;1;1;1;1;1;1;1;1;1
"291530 ITAGIMIRIM";2;2;2;2;2;2;2;7;7;7;7;7
"291535 ITAGUACU DA BAHIA";3;3;3;3;3;3;3;3;3;3;3;3
"291550 ITAJUIPE";5;5;5;5;5;5;5;5;5;5;5;5
"291560 ITAMARAJU";89;89;89;90;90;90;90;90;90;90;90;90
"291570 ITAMARI";1;1;1;1;1;1;1;1;1;1;1;1
"291580 ITAMBE";6;6;6;6;6;6;6;6;6;6;6;6
"291600 ITANHEM";17;17;17;17;17;17;17;17;17;17;17;17
"291610 ITAPARICA";18;18;18;18;18;18;18;18;18;18;18;18
"291620 ITAPE";1;1;1;1;1;1;1;1;1;1;1;1
"291630 ITAPEBI";1;1;1;1;1;1;1;1;1;1;1;1
"291640 ITAPETINGA";78;78;78;80;80;81;81;82;83;83;83;83
"291650 ITAPICURU";8;8;8;8;8;8;8;8;8;8;8;8
"291660 ITAPITANGA";1;1;1;1;1;1;1;1;1;1;1;1
"291700 ITIUBA";2;2;2;2;2;2;2;2;2;2;2;2
"291710 ITORORO";6;6;6;6;6;6;6;6;6;6;6;6
"291720 ITUACU";2;3;3;3;3;3;3;3;3;3;3;3
"291730 ITUBERA";21;21;21;25;25;25;25;25;25;25;25;25
"291733 IUIU";4;4;4;4;4;4;4;4;4;4;5;5
"291735 JABORANDI";4;4;4;4;4;4;4;4;4;4;4;4
"291740 JACARACI";8;8;11;11;11;11;11;11;11;11;11;11
"291750 JACOBINA";58;58;58;58;58;59;59;59;60;60;60;60
"291760 JAGUAQUARA";26;26;26;26;26;26;26;26;26;26;26;26
"291770 JAGUARARI";10;10;10;10;10;10;10;10;10;10;10;11
"291780 JAGUARIPE";2;2;2;2;2;2;2;2;2;2;2;2
"291790 JANDAIRA";5;5;5;5;5;5;5;5;5;5;5;5
"291800 JEQUIE";173;174;174;174;174;173;176;175;177;178;178;178
"291810 JEREMOABO";29;29;29;29;30;30;30;30;30;30;30;30
"291820 JIQUIRICA";2;2;2;2;2;2;2;2;2;2;2;2
"291830 JITAUNA";4;4;4;4;4;4;4;4;4;4;4;4
"291835 JOAO DOURADO";11;11;11;11;11;11;11;11;12;12;12;12
"291840 JUAZEIRO";266;265;266;244;245;248;248;248;248;251;251;251
"291845 JUCURUCU";1;1;1;1;1;1;1;1;-;-;-;-
"291850 JUSSARA";-;-;1;1;1;1;1;1;1;1;4;4
"291855 JUSSARI";1;1;1;1;1;1;1;1;1;1;1;1
"291870 LAFAIETE COUTINHO";1;1;1;1;1;1;1;1;1;1;1;1
"291880 LAJE";13;13;13;13;13;13;13;13;13;13;13;13
"291890 LAJEDAO";1;1;1;1;1;1;1;1;1;1;1;1
"291900 LAJEDINHO";3;3;3;3;3;3;3;3;3;3;3;3
"291905 LAJEDO DO TABOCAL";1;1;1;1;1;1;1;1;1;1;1;1
"291915 LAPAO";4;4;4;4;4;4;4;4;3;3;3;3
"291920 LAURO DE FREITAS";300;300;302;298;299;299;323;326;340;358;358;358
"291930 LENCOIS";2;2;2;2;2;2;2;2;2;2;2;2
"291950 LIVRAMENTO DE NOSSA SENHORA";20;20;20;20;20;20;20;20;20;20;20;20
"291955 LUIS EDUARDO MAGALHAES";184;184;184;186;189;189;197;197;197;197;196;196
"291960 MACAJUBA";2;2;2;2;2;2;2;2;2;2;2;2
"291970 MACARANI";1;1;1;1;1;1;1;1;1;1;1;1
"291980 MACAUBAS";29;29;29;29;29;29;29;29;29;29;29;29
"291992 MADRE DE DEUS";10;11;11;11;11;11;11;13;13;13;13;13
"291995 MAETINGA";8;8;8;8;8;8;8;8;8;8;8;8
"292000 MAIQUINIQUE";1;1;1;1;1;1;1;1;1;1;1;1
"292010 MAIRI";6;6;6;6;6;6;6;6;6;6;6;6
"292045 MANSIDAO";1;1;1;1;1;1;1;1;1;1;1;1
"292050 MARACAS";8;8;8;8;8;8;9;10;10;10;10;10
"292060 MARAGOGIPE";7;7;7;7;7;7;7;7;7;7;7;7
"292070 MARAU";1;1;1;1;1;1;1;1;1;1;1;1
"292080 MARCIONILIO SOUZA";1;1;1;1;1;1;1;1;1;1;1;1
"292090 MASCOTE";1;1;1;1;1;-;-;-;-;-;-;-
"292100 MATA DE SAO JOAO";10;10;10;10;10;10;10;10;10;10;10;10
"292105 MATINA";9;9;9;9;9;9;9;9;9;9;9;9
"292110 MEDEIROS NETO";25;25;25;25;25;25;25;25;25;25;25;25
"292120 MIGUEL CALMON";14;14;14;14;15;15;15;15;15;15;15;15
"292130 MILAGRES";1;1;1;1;1;1;1;1;1;1;1;1
"292140 MIRANGABA";3;3;3;3;3;3;3;3;3;3;3;3
"292145 MIRANTE";1;1;1;1;1;1;1;1;1;1;1;1
"292150 MONTE SANTO";12;14;14;14;14;14;14;14;14;14;14;14
"292160 MORPARA";2;2;2;2;2;2;2;2;2;2;2;2
"292170 MORRO DO CHAPEU";24;24;24;24;24;24;24;24;24;24;24;24
"292180 MORTUGABA";6;6;6;6;6;6;6;6;6;6;6;6
"292190 MUCUGE";1;1;1;1;1;1;1;1;1;1;1;1
"292200 MUCURI";12;13;13;14;14;14;14;14;14;14;14;14
"292205 MULUNGU DO MORRO";1;1;1;1;1;1;1;1;1;1;1;1
"292210 MUNDO NOVO";1;1;1;1;1;1;1;1;1;1;1;1
"292220 MUNIZ FERREIRA";1;1;1;1;1;1;1;1;1;1;1;1
"292230 MURITIBA";11;11;11;11;11;11;11;11;11;11;11;11
"292240 MUTUIPE";19;19;19;21;21;21;21;21;21;21;21;21
"292250 NAZARE";20;20;20;20;20;20;20;20;20;20;20;20
"292260 NILO PECANHA";4;4;4;4;4;4;4;4;4;4;4;4
"292265 NORDESTINA";10;10;10;10;10;9;10;10;10;10;10;10
"292270 NOVA CANAA";7;7;7;7;7;7;7;7;7;7;7;7
"292273 NOVA FATIMA";2;2;2;2;2;2;2;2;2;2;2;2
"292275 NOVA IBIA";2;2;2;2;2;2;2;2;2;2;2;2
"292280 NOVA ITARANA";2;2;2;2;2;2;2;2;2;2;2;2
"292290 NOVA SOURE";3;3;3;3;3;3;3;3;3;3;3;3
"292300 NOVA VICOSA";9;9;9;9;9;9;9;9;9;9;9;9
"292310 OLINDINA";7;7;7;7;7;7;7;8;8;8;8;8
"292320 OLIVEIRA DOS BREJINHOS";1;1;1;1;1;1;1;1;1;1;1;1
"292330 OURICANGAS";2;2;2;2;2;2;2;2;2;2;2;2
"292340 PALMAS DE MONTE ALTO";1;1;1;1;1;1;1;1;1;1;1;1
"292350 PALMEIRAS";4;4;4;4;4;4;4;4;4;4;4;4
"292360 PARAMIRIM";12;12;12;12;10;10;10;10;10;10;10;10
"292370 PARATINGA";5;5;5;5;5;5;5;5;5;5;5;5
"292380 PARIPIRANGA";9;9;9;9;9;9;9;9;9;9;9;9
"292390 PAU BRASIL";1;1;1;1;1;1;1;1;1;1;1;1
"292400 PAULO AFONSO";335;335;333;334;337;336;347;356;357;362;370;367
"292405 PE DE SERRA";6;6;6;6;6;6;6;6;6;6;6;6
"292430 PIATA";4;4;4;4;4;4;4;4;4;4;4;4
"292440 PILAO ARCADO";5;5;5;5;5;5;5;5;5;5;5;5
"292460 PINDOBACU";8;8;8;8;8;8;8;8;8;8;8;8
"292465 PINTADAS";4;4;4;4;4;4;4;4;4;4;8;8
"292470 PIRIPA";4;4;4;4;4;4;4;4;4;4;4;4
"292480 PIRITIBA";2;2;2;2;2;2;3;3;3;3;3;3
"292490 PLANALTINO";2;2;2;2;2;2;2;2;2;2;2;2
"292500 PLANALTO";6;6;6;6;6;6;6;6;6;6;6;6
"292510 POCOES";17;17;17;22;25;25;25;25;25;25;25;25
"292520 POJUCA";14;14;14;14;14;14;14;14;14;14;14;14
"292525 PONTO NOVO";9;9;9;9;9;9;9;9;9;9;9;8
"292530 PORTO SEGURO";114;114;114;114;114;114;114;115;116;116;115;115
"292550 PRADO";11;11;11;11;11;11;11;11;11;11;11;11
"292560 PRESIDENTE DUTRA";1;1;1;1;1;1;1;1;1;1;1;1
"292570 PRESIDENTE JANIO QUADROS";3;3;3;3;3;3;3;3;3;3;3;3
"292575 PRESIDENTE TANCREDO NEVES";6;6;6;6;6;6;6;6;6;6;6;6
"292580 QUEIMADAS";13;13;13;13;13;13;13;13;13;13;13;13
"292590 QUIJINGUE";7;7;7;7;7;7;7;7;7;7;7;7
"292593 QUIXABEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"292595 RAFAEL JAMBEIRO";6;6;6;6;6;6;6;6;6;6;6;6
"292600 REMANSO";15;15;15;15;15;15;15;15;15;15;15;15
"292610 RETIROLANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"292620 RIACHAO DAS NEVES";2;2;2;2;2;2;3;3;3;3;3;3
"292630 RIACHAO DO JACUIPE";13;13;13;13;13;13;13;13;13;13;13;13
"292640 RIACHO DE SANTANA";17;17;17;17;17;17;17;17;17;17;17;17
"292650 RIBEIRA DO AMPARO";2;2;2;2;2;2;2;2;2;2;2;2
"292660 RIBEIRA DO POMBAL";42;42;42;42;42;42;42;42;42;42;42;43
"292665 RIBEIRAO DO LARGO";1;1;1;1;1;1;1;1;1;1;1;1
"292670 RIO DE CONTAS";2;2;2;3;3;3;3;3;3;3;3;3
"292680 RIO DO ANTONIO";3;3;3;3;3;3;3;3;3;3;3;3
"292690 RIO DO PIRES";2;2;2;2;2;2;2;2;2;2;2;2
"292700 RIO REAL";16;16;16;16;16;16;16;16;16;17;17;17
"292710 RODELAS";11;11;11;11;11;11;11;11;11;11;11;11
"292720 RUY BARBOSA";11;11;11;11;15;15;15;15;15;15;15;15
"292730 SALINAS DA MARGARIDA";1;1;1;1;1;1;1;1;1;1;1;1
"292740 SALVADOR";2968;2968;2984;3001;2993;2971;2972;3009;3051;3043;3037;3065
"292750 SANTA BARBARA";17;19;19;19;19;19;19;19;19;19;19;19
"292770 SANTA CRUZ CABRALIA";9;9;9;9;9;9;9;9;9;9;9;9
"292790 SANTA INES";2;2;2;2;2;2;3;3;3;3;3;3
"292800 SANTALUZ";29;29;29;29;29;29;29;30;30;30;30;30
"292810 SANTA MARIA DA VITORIA";32;32;32;32;32;32;32;33;33;33;33;33
"292820 SANTANA";12;12;12;12;12;12;12;12;15;15;15;15
"292830 SANTANOPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"292840 SANTA RITA DE CASSIA";5;5;5;5;5;5;5;5;5;5;5;5
"292850 SANTA TERESINHA";3;3;3;3;3;3;3;3;3;3;3;3
"292860 SANTO AMARO";30;30;30;36;44;44;44;45;45;45;45;44
"292870 SANTO ANTONIO DE JESUS";106;106;106;126;126;125;121;121;121;122;128;128
"292880 SANTO ESTEVAO";26;26;26;26;26;26;26;26;28;28;28;28
"292890 SAO DESIDERIO";8;8;8;8;8;14;14;14;14;14;14;15
"292895 SAO DOMINGOS";6;6;6;6;6;6;6;7;7;7;7;7
"292900 SAO FELIX";28;28;28;28;28;28;28;28;28;28;28;28
"292905 SAO FELIX DO CORIBE";5;5;5;5;5;5;5;5;5;5;5;5
"292910 SAO FELIPE";5;5;5;5;5;5;5;5;5;5;5;5
"292920 SAO FRANCISCO DO CONDE";23;23;23;23;23;23;23;23;23;23;23;23
"292925 SAO GABRIEL";1;1;1;1;1;1;1;1;1;1;1;1
"292930 SAO GONCALO DOS CAMPOS";21;21;21;21;21;21;21;21;21;21;21;21
"292935 SAO JOSE DA VITORIA";1;1;1;1;1;1;1;1;1;1;1;1
"292940 SAO MIGUEL DAS MATAS";4;4;4;4;4;4;4;4;4;4;4;4
"292950 SAO SEBASTIAO DO PASSE";12;12;12;10;10;12;12;12;12;12;12;12
"292960 SAPEACU";7;7;7;7;7;7;7;7;7;7;7;7
"292970 SATIRO DIAS";9;9;9;9;9;9;9;9;9;9;9;9
"292975 SAUBARA";2;2;2;2;2;2;2;2;2;2;2;2
"292980 SAUDE";2;2;2;2;2;2;2;2;2;2;2;2
"292990 SEABRA";33;33;33;33;33;33;33;33;33;33;33;33
"293010 SENHOR DO BONFIM";115;115;116;116;116;116;116;117;117;119;119;119
"293015 SERRA DO RAMALHO";2;2;2;2;2;2;2;2;2;2;2;2
"293020 SENTO SE";2;2;2;2;2;2;2;2;2;2;2;2
"293030 SERRA DOURADA";2;2;2;2;2;2;2;2;2;2;2;2
"293040 SERRA PRETA";3;3;3;3;3;3;3;3;3;3;3;3
"293050 SERRINHA";84;84;85;86;86;86;86;86;86;86;86;86
"293070 SIMOES FILHO";97;97;97;97;97;99;99;99;99;99;99;101
"293077 SOBRADINHO";7;7;7;7;7;7;7;7;7;7;7;7
"293080 SOUTO SOARES";4;4;4;4;4;4;4;4;4;4;4;4
"293100 TANHACU";4;4;4;4;4;4;4;4;4;4;4;4
"293105 TANQUE NOVO";13;13;13;13;13;13;13;13;13;13;15;15
"293110 TANQUINHO";3;3;3;3;3;3;3;4;4;4;3;3
"293120 TAPEROA";14;14;14;14;14;14;14;14;14;14;14;14
"293130 TAPIRAMUTA";1;1;1;1;1;1;1;1;1;1;1;1
"293135 TEIXEIRA DE FREITAS";254;253;253;253;255;255;255;255;255;255;255;255
"293140 TEODORO SAMPAIO";7;7;7;7;7;7;7;7;7;7;7;7
"293150 TEOFILANDIA";4;4;4;4;4;4;4;4;4;4;4;4
"293160 TEOLANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"293170 TERRA NOVA";2;2;2;2;2;2;2;2;2;2;2;2
"293180 TREMEDAL";2;2;2;2;2;2;2;2;2;2;2;2
"293190 TUCANO";9;9;9;9;9;9;9;9;9;9;9;9
"293200 UAUA";13;13;13;13;13;13;13;13;13;13;13;13
"293210 UBAIRA";6;6;6;6;6;6;4;4;4;4;4;4
"293220 UBAITABA";8;8;8;8;8;8;8;8;8;8;8;8
"293230 UBATA";1;1;1;1;1;1;1;1;1;1;1;1
"293245 UMBURANAS";1;1;1;1;1;1;1;1;1;1;1;1
"293250 UNA";5;5;5;5;5;5;5;5;5;5;5;5
"293260 URANDI";1;1;1;1;1;1;1;1;1;1;1;1
"293270 URUCUCA";3;3;3;3;3;3;3;3;3;3;3;3
"293280 UTINGA";5;5;5;5;5;5;5;5;5;5;5;5
"293290 VALENCA";93;93;94;94;94;94;92;92;92;92;92;92
"293300 VALENTE";9;9;9;9;9;9;9;9;9;9;9;9
"293305 VARZEA DA ROCA";1;1;1;1;1;1;1;1;1;1;1;1
"293315 VARZEA NOVA";1;1;1;1;1;1;1;1;1;1;1;1
"293317 VARZEDO";1;1;1;1;1;1;1;1;1;1;1;1
"293320 VERA CRUZ";7;7;11;11;11;11;11;11;11;13;13;13
"293330 VITORIA DA CONQUISTA";863;863;869;870;876;878;881;892;903;906;913;921
"293340 WAGNER";1;1;1;1;1;1;1;1;1;1;1;1
"293345 WANDERLEY";-;-;-;-;3;3;3;3;3;3;3;3
"293350 WENCESLAU GUIMARAES";6;6;6;6;6;6;6;6;6;6;6;6
"293360 XIQUE-XIQUE";12;12;12;12;12;12;12;12;12;12;12;12
"310010 ABADIA DOS DOURADOS";1;1;1;1;1;1;1;1;1;1;1;1
"310020 ABAETE";11;11;11;11;11;11;11;11;11;11;11;11
"310030 ABRE CAMPO";4;4;4;4;4;4;4;4;4;4;4;4
"310050 ACUCENA";1;1;1;1;1;1;1;1;1;1;1;1
"310090 AGUAS FORMOSAS";14;14;14;14;14;14;14;14;14;14;14;14
"310100 AGUAS VERMELHAS";2;2;2;2;2;2;2;2;2;2;2;2
"310110 AIMORES";3;3;3;3;3;3;3;3;3;3;3;3
"310130 ALAGOA";-;1;1;1;1;1;1;1;1;1;1;1
"310150 ALEM PARAIBA";43;43;43;43;43;43;43;43;43;43;43;43
"310160 ALFENAS";143;143;145;146;146;147;148;148;149;149;152;152
"310163 ALFREDO VASCONCELOS";1;1;1;1;1;1;1;1;1;1;1;1
"310170 ALMENARA";53;53;53;53;53;53;53;53;54;54;54;54
"310190 ALPINOPOLIS";10;10;10;10;10;10;10;10;10;10;10;10
"310200 ALTEROSA";5;5;5;5;5;5;5;5;5;5;5;5
"310210 ALTO RIO DOCE";4;4;4;4;4;4;4;4;4;4;4;4
"310230 ALVINOPOLIS";3;3;3;3;3;3;3;3;3;3;3;3
"310260 ANDRADAS";52;52;52;53;53;53;53;56;56;56;56;56
"310270 CACHOEIRA DE PAJEU";7;7;7;7;7;7;7;7;7;7;7;7
"310280 ANDRELANDIA";14;14;14;14;14;14;14;14;14;14;14;14
"310285 ANGELANDIA";1;1;1;1;1;1;1;1;1;1;2;2
"310290 ANTONIO CARLOS";5;6;6;6;6;6;6;6;6;6;6;6
"310300 ANTONIO DIAS";1;1;1;1;1;1;1;1;1;1;1;1
"310310 ANTONIO PRADO DE MINAS";1;1;1;1;1;1;1;1;1;1;1;1
"310330 ARACITABA";1;1;1;1;1;1;1;1;1;1;1;1
"310340 ARACUAI";24;24;24;24;24;24;24;24;24;24;24;24
"310350 ARAGUARI";131;132;132;133;138;143;143;143;142;142;142;142
"310360 ARANTINA";3;3;3;3;3;3;3;3;3;3;3;3
"310370 ARAPONGA";2;2;2;2;2;2;2;2;2;2;2;2
"310375 ARAPORA";2;2;2;2;2;2;2;2;2;2;2;2
"310390 ARAUJOS";3;3;3;3;3;3;3;3;3;3;3;3
"310400 ARAXA";472;468;468;468;468;468;469;468;468;474;473;474
"310410 ARCEBURGO";3;3;3;3;3;3;3;3;3;3;3;3
"310420 ARCOS";58;56;56;56;56;57;55;55;57;54;54;54
"310430 AREADO";9;9;9;9;9;9;9;9;9;9;7;7
"310440 ARGIRITA";2;2;2;2;2;2;2;2;2;2;2;2
"310450 ARINOS";14;14;14;14;14;14;14;14;14;14;14;14
"310460 ASTOLFO DUTRA";3;3;3;3;3;3;3;3;3;3;3;3
"310470 ATALEIA";1;1;1;1;1;1;1;1;1;1;1;1
"310490 BAEPENDI";20;20;20;20;20;20;20;20;20;20;18;18
"310510 BAMBUI";30;29;29;29;30;30;30;30;30;30;30;24
"310530 BANDEIRA DO SUL";15;15;15;15;15;15;15;15;15;15;15;15
"310540 BARAO DE COCAIS";26;26;26;26;26;27;27;27;27;27;28;28
"310550 BARAO DE MONTE ALTO";4;4;4;4;4;4;4;4;4;4;4;4
"310560 BARBACENA";286;286;286;286;286;286;287;287;287;288;287;290
"310590 BARROSO";10;10;10;10;10;10;10;10;10;10;10;10
"310620 BELO HORIZONTE";5672;5692;5747;5785;5805;5828;5864;5848;5882;5909;5840;5886
"310630 BELO ORIENTE";9;9;9;9;9;9;10;10;10;10;10;10
"310640 BELO VALE";1;1;1;1;1;1;1;1;1;1;1;1
"310650 BERILO";6;6;6;6;6;6;6;6;6;6;6;6
"310665 BERIZAL";1;1;1;1;1;1;1;1;1;1;1;1
"310670 BETIM";243;224;224;224;224;234;237;240;240;240;238;246
"310690 BICAS";21;21;23;23;23;23;23;23;23;23;24;24
"310700 BIQUINHAS";1;1;1;1;1;1;1;1;1;1;1;1
"310710 BOA ESPERANCA";49;49;49;49;49;49;49;49;49;49;49;49
"310730 BOCAIUVA";39;39;39;39;39;39;39;39;39;39;48;48
"310740 BOM DESPACHO";96;96;96;96;96;96;96;96;96;97;97;97
"310750 BOM JARDIM DE MINAS";2;2;2;2;2;2;2;2;2;2;2;2
"310770 BOM JESUS DO AMPARO";-;-;-;-;-;-;-;-;-;-;1;1
"310780 BOM JESUS DO GALHO";2;2;2;2;3;3;3;3;3;3;3;3
"310790 BOM REPOUSO";1;1;1;1;1;1;1;1;1;1;1;1
"310800 BOM SUCESSO";3;3;3;2;2;2;2;2;2;2;2;2
"310810 BONFIM";1;1;1;1;1;1;1;1;1;1;1;1
"310830 BORDA DA MATA";13;13;13;13;13;13;13;13;13;13;13;13
"310840 BOTELHOS";6;6;6;6;6;6;6;6;6;6;6;8
"310850 BOTUMIRIM";1;1;1;1;1;1;1;1;1;3;3;3
"310855 BRASILANDIA DE MINAS";5;5;5;5;5;5;5;5;5;5;5;5
"310860 BRASILIA DE MINAS";23;23;23;23;23;23;23;25;25;25;25;25
"310870 BRAS PIRES";-;-;-;-;1;1;1;2;2;2;2;2
"310890 BRAZOPOLIS";6;6;6;6;6;5;5;5;5;5;5;5
"310900 BRUMADINHO";56;56;56;56;58;59;59;62;62;62;62;62
"310910 BUENO BRANDAO";6;6;6;6;6;6;6;6;6;6;6;6
"310925 BUGRE";3;3;3;3;3;3;3;3;3;3;3;3
"310930 BURITIS";12;12;12;12;11;11;11;11;11;11;11;11
"310940 BURITIZEIRO";9;9;9;9;9;9;9;9;9;9;9;9
"310945 CABECEIRA GRANDE";1;1;1;1;1;1;1;1;1;1;1;1
