CNES - Recursos Físicos - Ambulatório - Leitos de Repouso e Observação - Brasil
Leitos Repouso/Observação Indif por Município e Ano/mês compet.
Período:2024
"Município";"2024/Jan";"2024/Fev";"2024/Mar";"2024/Abr";"2024/Mai";"2024/Jun";"2024/Jul";"2024/Ago";"2024/Set";"2024/Out";"2024/Nov";"2024/Dez"
"291840 JUAZEIRO";14;14;14;14;14;14;14;14;14;14;14;14
"291850 JUSSARA";4;4;4;4;4;4;4;4;4;4;3;3
"291860 JUSSIAPE";3;3;3;3;3;3;3;3;3;3;3;3
"291870 LAFAIETE COUTINHO";1;1;1;1;1;1;1;1;1;1;1;1
"291875 LAGOA REAL";5;5;5;5;5;5;5;5;5;5;5;5
"291880 LAJE";3;3;3;3;3;3;3;3;3;3;3;3
"291890 LAJEDAO";4;4;4;4;4;4;4;4;4;4;4;4
"291905 LAJEDO DO TABOCAL";3;3;3;3;3;3;3;3;3;3;3;3
"291910 LAMARAO";-;-;8;8;8;8;8;8;8;8;8;8
"291920 LAURO DE FREITAS";75;75;75;75;75;75;75;75;72;72;72;72
"291930 LENCOIS";1;1;1;1;1;1;1;1;1;1;1;1
"291950 LIVRAMENTO DE NOSSA SENHORA";7;7;7;7;7;7;7;7;7;7;7;7
"291955 LUIS EDUARDO MAGALHAES";15;15;15;15;15;15;15;15;15;15;15;15
"291960 MACAJUBA";6;6;6;6;6;6;6;6;6;6;6;6
"291980 MACAUBAS";3;3;3;3;3;3;3;3;3;3;3;3
"291992 MADRE DE DEUS";5;5;5;5;5;5;5;5;5;5;5;5
"292000 MAIQUINIQUE";2;2;2;2;2;2;2;2;2;2;2;2
"292010 MAIRI";13;13;13;13;13;13;13;13;13;13;13;13
"292020 MALHADA";7;7;7;7;7;7;7;7;7;7;7;7
"292030 MALHADA DE PEDRAS";3;3;3;3;3;3;3;3;3;3;3;3
"292050 MARACAS";4;4;4;4;4;4;5;5;5;5;5;5
"292060 MARAGOGIPE";6;6;6;6;6;6;6;6;6;6;6;6
"292090 MASCOTE";10;10;10;10;10;14;14;14;14;14;14;14
"292100 MATA DE SAO JOAO";3;3;3;3;3;3;3;3;3;3;3;3
"292105 MATINA";3;3;3;3;3;3;3;3;3;3;3;3
"292110 MEDEIROS NETO";14;14;14;14;14;14;14;14;14;14;14;14
"292120 MIGUEL CALMON";4;4;4;4;4;4;4;4;4;4;4;4
"292130 MILAGRES";7;7;7;7;7;7;7;7;7;7;7;7
"292140 MIRANGABA";2;2;2;2;2;2;2;2;2;2;2;2
"292150 MONTE SANTO";12;12;12;12;12;12;12;12;12;12;12;12
"292160 MORPARA";2;2;2;2;2;2;-;-;-;-;-;-
"292170 MORRO DO CHAPEU";2;2;2;2;2;2;2;2;2;2;2;2
"292180 MORTUGABA";1;1;1;1;1;1;1;1;1;1;1;1
"292200 MUCURI";3;3;3;3;3;3;3;3;3;3;3;3
"292205 MULUNGU DO MORRO";2;2;2;2;2;2;2;2;2;2;2;2
"292210 MUNDO NOVO";3;3;3;3;3;3;3;3;3;3;3;3
"292225 MUQUEM DE SAO FRANCISCO";1;1;1;1;1;1;1;1;1;1;1;1
"292230 MURITIBA";5;5;5;5;5;5;5;5;5;5;5;5
"292250 NAZARE";24;24;24;24;24;24;24;24;24;24;24;24
"292260 NILO PECANHA";10;10;10;10;10;10;10;10;10;10;10;10
"292270 NOVA CANAA";4;4;4;4;4;4;4;4;4;4;4;4
"292273 NOVA FATIMA";4;4;4;4;4;4;4;4;4;4;4;4
"292280 NOVA ITARANA";4;4;4;4;4;4;4;4;4;4;4;4
"292290 NOVA SOURE";10;10;10;10;10;10;10;10;10;10;10;10
"292300 NOVA VICOSA";9;9;9;9;9;9;9;9;9;9;9;9
"292335 OUROLANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"292350 PALMEIRAS";1;1;1;1;1;1;1;1;1;1;1;1
"292360 PARAMIRIM";1;1;1;1;1;-;-;-;-;-;-;-
"292370 PARATINGA";1;1;1;1;1;1;1;1;1;1;1;1
"292400 PAULO AFONSO";25;25;25;25;25;22;22;22;22;22;21;21
"292405 PE DE SERRA";2;2;2;2;2;2;2;2;2;2;2;2
"292430 PIATA";1;1;1;1;1;1;1;1;1;1;1;1
"292440 PILAO ARCADO";4;4;4;4;4;4;4;4;4;4;4;4
"292450 PINDAI";2;2;2;2;2;2;2;2;2;2;2;2
"292460 PINDOBACU";10;10;10;8;8;8;8;8;8;8;8;8
"292465 PINTADAS";2;2;2;2;2;2;2;2;2;2;2;2
"292470 PIRIPA";2;2;2;2;2;2;2;2;2;2;2;2
"292500 PLANALTO";1;1;1;1;1;1;1;1;1;1;1;1
"292510 POCOES";12;12;12;12;12;12;12;12;12;12;12;12
"292520 POJUCA";7;7;7;7;7;4;4;4;4;4;4;4
"292525 PONTO NOVO";1;1;1;1;1;1;1;1;1;1;1;1
"292530 PORTO SEGURO";12;12;12;12;12;12;12;12;12;12;12;12
"292540 POTIRAGUA";8;8;8;8;8;8;8;8;8;8;8;8
"292550 PRADO";9;9;9;9;9;9;9;9;9;9;9;9
"292570 PRESIDENTE JANIO QUADROS";7;7;7;7;7;7;7;7;7;7;7;7
"292575 PRESIDENTE TANCREDO NEVES";4;4;4;4;4;4;4;4;4;4;4;4
"292580 QUEIMADAS";1;1;1;1;1;1;1;1;1;1;1;1
"292590 QUIJINGUE";5;5;5;5;5;5;5;5;5;5;5;5
"292593 QUIXABEIRA";21;21;21;21;21;21;21;21;21;21;21;21
"292595 RAFAEL JAMBEIRO";2;2;2;2;2;2;2;2;2;2;2;2
"292600 REMANSO";5;4;4;4;4;4;4;4;4;4;4;4
"292610 RETIROLANDIA";4;4;4;4;4;4;4;4;4;4;4;4
"292620 RIACHAO DAS NEVES";1;1;1;1;1;1;1;1;1;1;1;1
"292630 RIACHAO DO JACUIPE";13;13;13;13;13;13;13;13;13;13;13;13
"292640 RIACHO DE SANTANA";4;4;4;4;4;4;4;4;4;4;4;4
"292650 RIBEIRA DO AMPARO";2;2;2;2;2;2;2;2;2;2;2;2
"292660 RIBEIRA DO POMBAL";19;19;19;19;19;19;19;19;19;18;18;18
"292680 RIO DO ANTONIO";1;1;1;1;1;1;1;1;1;1;1;1
"292720 RUY BARBOSA";10;10;10;10;10;10;10;10;10;10;10;10
"292730 SALINAS DA MARGARIDA";4;4;4;4;4;4;4;4;4;4;4;4
"292740 SALVADOR";360;359;356;360;359;355;352;351;373;373;370;373
"292750 SANTA BARBARA";7;7;7;7;7;7;7;7;7;7;7;7
"292760 SANTA BRIGIDA";8;8;8;8;8;8;8;8;8;8;8;8
"292780 SANTA CRUZ DA VITORIA";4;4;4;4;4;4;4;4;4;4;4;4
"292800 SANTALUZ";1;1;1;1;1;1;1;1;1;1;1;1
"292805 SANTA LUZIA";5;5;5;5;5;5;5;5;5;5;5;5
"292810 SANTA MARIA DA VITORIA";11;11;11;11;11;11;11;11;11;11;11;11
"292820 SANTANA";14;14;14;14;14;14;14;14;14;14;14;14
"292830 SANTANOPOLIS";4;4;4;4;4;4;4;4;4;4;4;4
"292840 SANTA RITA DE CASSIA";9;9;9;9;9;9;9;9;9;9;9;9
"292850 SANTA TERESINHA";2;2;2;2;2;2;2;2;2;2;2;2
"292860 SANTO AMARO";2;2;2;2;2;2;2;2;2;2;2;2
"292870 SANTO ANTONIO DE JESUS";14;14;14;14;14;14;14;14;14;14;14;14
"292880 SANTO ESTEVAO";13;13;13;13;13;13;13;13;13;13;13;13
"292890 SAO DESIDERIO";2;2;2;2;2;2;2;2;2;2;2;2
"292895 SAO DOMINGOS";1;1;1;1;1;1;1;1;1;1;1;1
"292900 SAO FELIX";10;10;10;10;10;10;10;10;10;10;10;10
"292920 SAO FRANCISCO DO CONDE";7;7;7;7;7;7;7;7;7;7;7;7
"292930 SAO GONCALO DOS CAMPOS";1;1;1;1;1;1;1;1;1;1;1;1
"292935 SAO JOSE DA VITORIA";4;4;4;4;4;4;4;4;4;4;4;4
"292937 SAO JOSE DO JACUIPE";1;1;1;1;1;1;1;1;1;1;1;1
"292950 SAO SEBASTIAO DO PASSE";5;5;5;5;5;5;5;5;5;5;5;5
"292960 SAPEACU";1;1;1;1;1;1;1;1;1;1;1;1
"292990 SEABRA";8;8;8;8;8;8;8;8;8;8;8;8
"293010 SENHOR DO BONFIM";33;33;33;33;33;33;33;33;33;36;36;36
"293015 SERRA DO RAMALHO";5;5;5;5;5;5;5;5;5;5;5;5
"293030 SERRA DOURADA";1;1;1;1;1;1;1;1;1;1;1;1
"293040 SERRA PRETA";4;4;4;4;4;4;4;4;4;4;4;4
"293050 SERRINHA";16;16;16;16;16;16;16;16;16;16;16;16
"293070 SIMOES FILHO";11;11;11;11;11;11;11;11;11;11;11;11
"293076 SITIO DO QUINTO";7;7;7;7;7;7;7;7;7;7;7;7
"293077 SOBRADINHO";1;1;1;1;1;1;1;1;1;1;1;1
"293080 SOUTO SOARES";4;4;4;4;4;4;4;4;4;5;5;5
"293105 TANQUE NOVO";3;3;3;3;3;3;3;3;3;3;3;3
"293110 TANQUINHO";3;3;3;3;3;3;3;3;3;3;3;3
"293130 TAPIRAMUTA";5;5;5;5;5;5;5;5;5;5;5;5
"293135 TEIXEIRA DE FREITAS";35;35;35;35;35;35;35;35;35;35;35;35
"293140 TEODORO SAMPAIO";3;3;3;3;3;3;3;3;3;3;3;3
"293150 TEOFILANDIA";4;4;4;4;4;4;4;4;4;4;4;4
"293190 TUCANO";12;12;12;12;12;12;12;12;12;12;12;12
"293210 UBAIRA";2;2;2;2;2;2;2;2;2;2;2;2
"293220 UBAITABA";6;6;6;6;6;6;6;6;6;6;6;6
"293250 UNA";3;3;3;3;3;3;3;3;3;3;3;3
"293260 URANDI";14;14;14;14;14;14;14;14;14;14;14;14
"293270 URUCUCA";2;2;2;2;2;2;2;2;2;2;2;2
"293280 UTINGA";1;1;1;1;1;1;1;1;1;1;1;1
"293290 VALENCA";6;6;6;6;6;6;6;6;6;6;6;6
"293300 VALENTE";3;3;3;3;3;3;3;3;3;3;3;3
"293310 VARZEA DO POCO";1;1;1;1;1;1;1;1;1;1;1;1
"293315 VARZEA NOVA";9;9;9;9;9;9;9;9;9;9;9;9
"293317 VARZEDO";2;2;2;2;2;2;2;2;2;2;2;2
"293320 VERA CRUZ";2;2;2;2;2;2;2;2;2;2;2;2
"293325 VEREDA";2;2;2;2;2;2;2;2;2;2;2;2
"293330 VITORIA DA CONQUISTA";24;24;24;24;24;24;24;24;24;24;24;24
"293340 WAGNER";2;2;2;2;2;2;2;2;2;2;2;2
"293345 WANDERLEY";9;9;9;9;9;9;9;9;9;9;9;9
"293350 WENCESLAU GUIMARAES";7;7;7;7;7;7;7;7;7;7;7;7
"293360 XIQUE-XIQUE";2;2;2;2;2;2;2;2;2;2;2;2
"310020 ABAETE";3;3;3;3;3;3;3;3;3;3;3;3
"310040 ACAIACA";4;4;4;4;4;4;4;4;4;4;4;4
"310050 ACUCENA";6;6;6;6;6;6;6;6;6;6;6;6
"310060 AGUA BOA";2;2;2;2;2;2;2;2;2;2;2;2
"310080 AGUANIL";7;7;7;7;7;7;7;7;7;7;7;7
"310090 AGUAS FORMOSAS";1;1;1;1;1;1;1;1;1;1;1;1
"310110 AIMORES";3;3;3;3;3;3;3;3;3;3;3;3
"310160 ALFENAS";4;4;4;4;4;4;4;4;4;4;4;4
"310170 ALMENARA";1;1;1;1;1;1;1;1;1;1;1;1
"310190 ALPINOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"310210 ALTO RIO DOCE";7;7;7;7;7;7;7;7;7;7;7;7
"310220 ALVARENGA";2;2;2;2;2;2;2;2;2;2;2;2
"310230 ALVINOPOLIS";5;5;5;5;5;5;5;5;5;5;5;5
"310250 AMPARO DO SERRA";3;3;3;3;3;3;3;3;3;3;3;3
"310260 ANDRADAS";6;6;6;6;6;6;6;11;11;11;11;11
"310270 CACHOEIRA DE PAJEU";1;1;1;1;1;1;1;1;1;1;1;1
"310280 ANDRELANDIA";6;6;6;6;6;6;6;6;6;6;6;6
"310285 ANGELANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"310290 ANTONIO CARLOS";6;6;6;6;6;6;6;6;6;6;6;6
"310300 ANTONIO DIAS";3;3;3;3;3;3;3;3;3;3;3;3
"310310 ANTONIO PRADO DE MINAS";4;4;4;4;4;4;4;4;4;4;4;4
"310330 ARACITABA";2;2;2;2;2;2;2;2;2;2;2;2
"310340 ARACUAI";6;6;6;6;6;6;6;6;6;6;6;6
"310350 ARAGUARI";96;96;96;96;96;96;96;96;96;96;96;96
"310370 ARAPONGA";4;4;4;4;4;4;4;4;4;4;4;4
"310375 ARAPORA";7;7;7;7;7;7;7;7;7;7;7;7
"310400 ARAXA";16;16;16;16;16;16;16;16;16;16;16;16
"310420 ARCOS";5;5;5;5;5;5;5;5;5;5;5;5
"310430 AREADO";2;2;2;2;2;2;2;2;2;2;2;2
"310450 ARINOS";3;3;1;1;1;1;1;1;1;1;1;1
"310460 ASTOLFO DUTRA";-;-;-;-;-;-;-;-;-;-;1;1
"310490 BAEPENDI";3;3;3;3;3;3;3;3;3;3;3;3
"310510 BAMBUI";9;9;9;9;9;9;9;9;9;9;9;9
"310520 BANDEIRA";2;2;2;2;2;2;2;2;2;2;2;2
"310530 BANDEIRA DO SUL";1;1;1;1;1;1;1;1;1;1;1;1
"310550 BARAO DE MONTE ALTO";3;3;3;3;3;3;3;3;3;3;3;3
"310560 BARBACENA";26;26;26;26;26;26;26;26;26;26;26;26
"310590 BARROSO";5;5;5;5;5;5;5;5;5;5;5;5
"310610 BELMIRO BRAGA";2;2;2;2;2;2;2;2;2;2;2;2
"310620 BELO HORIZONTE";565;562;560;564;563;555;553;552;552;552;552;552
"310630 BELO ORIENTE";24;26;26;26;26;26;27;27;27;27;27;27
"310640 BELO VALE";1;1;1;1;1;1;1;1;1;1;1;1
"310650 BERILO";2;2;2;2;2;2;2;2;2;2;2;2
"310660 BERTOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"310665 BERIZAL";8;8;8;8;8;8;8;8;8;8;8;8
"310670 BETIM";143;142;142;142;142;142;142;142;142;142;140;140
"310680 BIAS FORTES";1;1;1;1;1;1;1;1;1;1;1;1
"310690 BICAS";5;5;5;5;5;5;5;5;5;5;15;15
"310710 BOA ESPERANCA";10;10;10;10;10;10;10;10;10;10;10;10
"310730 BOCAIUVA";12;12;12;12;12;12;12;12;12;12;12;12
"310740 BOM DESPACHO";16;16;16;16;16;16;16;16;16;16;16;16
"310750 BOM JARDIM DE MINAS";1;1;1;1;1;1;1;1;1;1;1;1
"310770 BOM JESUS DO AMPARO";1;1;1;1;1;1;1;1;1;1;1;1
"310780 BOM JESUS DO GALHO";-;-;-;-;2;2;2;2;2;2;2;2
"310790 BOM REPOUSO";3;3;3;3;3;3;3;3;3;3;3;3
"310800 BOM SUCESSO";4;4;4;4;4;4;4;4;4;4;4;4
"310810 BONFIM";2;2;2;2;2;2;2;2;2;2;2;2
"310825 BONITO DE MINAS";3;3;3;3;3;3;3;3;3;3;3;3
"310830 BORDA DA MATA";4;4;4;4;4;4;4;4;4;4;4;4
"310850 BOTUMIRIM";2;2;2;2;2;2;2;2;2;2;2;2
"310855 BRASILANDIA DE MINAS";2;2;2;2;2;2;2;2;2;2;2;2
"310860 BRASILIA DE MINAS";8;8;8;8;8;8;8;8;8;8;8;9
"310880 BRAUNAS";2;2;2;2;2;2;2;2;2;2;2;2
"310900 BRUMADINHO";24;24;24;24;24;24;24;24;24;24;24;24
"310920 BUENOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"310925 BUGRE";3;3;3;3;3;3;3;3;3;3;3;3
"310930 BURITIS";10;10;10;10;12;12;12;12;12;12;12;12
"310960 CACHOEIRA DA PRATA";2;2;2;2;2;2;2;2;2;2;2;2
"310970 CACHOEIRA DE MINAS";3;3;3;3;3;3;3;3;3;3;3;3
"310980 CACHOEIRA DOURADA";-;-;-;-;-;-;-;-;1;1;1;1
"310990 CAETANOPOLIS";-;5;5;5;5;5;5;5;5;5;5;5
"311000 CAETE";6;6;6;6;6;6;6;6;6;6;6;6
"311030 CALDAS";7;7;7;7;7;7;7;7;7;7;7;7
"311040 CAMACHO";2;2;2;2;2;2;2;2;2;2;2;2
"311050 CAMANDUCAIA";10;10;10;10;10;10;10;10;10;10;10;11
"311080 CAMPANARIO";3;3;3;3;3;3;3;3;3;3;3;3
"311090 CAMPANHA";4;4;4;4;4;4;4;4;4;4;4;4
"311100 CAMPESTRE";3;3;3;3;3;3;3;3;3;3;3;3
"311110 CAMPINA VERDE";6;6;6;6;6;6;6;6;6;6;6;6
"311115 CAMPO AZUL";4;4;4;4;4;4;4;4;4;4;4;4
"311120 CAMPO BELO";7;7;7;7;7;7;7;7;7;7;7;7
"311130 CAMPO DO MEIO";5;5;5;5;5;5;5;5;5;5;5;5
"311140 CAMPO FLORIDO";3;3;3;3;3;3;3;3;3;3;3;3
"311150 CAMPOS ALTOS";3;3;3;3;3;3;3;3;3;3;3;3
"311160 CAMPOS GERAIS";6;6;6;6;6;6;6;6;6;6;6;6
"311200 CANDEIAS";10;10;10;10;10;10;10;10;10;10;10;10
"311205 CANTAGALO";1;1;1;1;1;1;1;1;1;1;1;1
"311220 CAPELA NOVA";4;4;4;4;4;4;4;4;4;4;4;4
"311240 CAPETINGA";4;4;4;4;4;4;4;4;4;4;4;4
"311260 CAPINOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"311265 CAPITAO ANDRADE";3;3;3;3;3;3;3;3;3;3;3;3
"311270 CAPITAO ENEAS";6;6;6;6;6;6;6;6;6;4;4;4
"311280 CAPITOLIO";3;3;3;3;3;3;3;3;3;3;3;3
"311300 CARAI";1;1;1;1;1;1;1;1;1;1;1;1
"311310 CARANAIBA";1;1;1;1;1;1;1;1;1;1;1;1
"311320 CARANDAI";12;12;12;12;12;12;12;12;12;12;12;12
"311330 CARANGOLA";8;8;8;8;8;8;8;8;8;8;8;8
"311340 CARATINGA";29;29;29;29;29;29;29;29;29;29;29;29
"311350 CARBONITA";1;1;1;1;1;1;1;1;1;1;1;1
"311370 CARLOS CHAGAS";4;4;4;4;4;4;4;4;4;4;4;4
"311390 CARMO DA CACHOEIRA";3;3;3;3;3;3;3;3;3;3;3;3
"311400 CARMO DA MATA";3;3;3;3;3;3;3;3;3;3;3;3
"311410 CARMO DE MINAS";2;2;2;2;2;2;2;2;2;2;2;2
"311420 CARMO DO CAJURU";4;4;4;4;4;4;4;4;4;4;4;5
"311430 CARMO DO PARANAIBA";5;5;5;5;5;5;5;5;5;5;6;6
"311440 CARMO DO RIO CLARO";1;1;1;1;1;1;1;1;1;1;1;1
"311450 CARMOPOLIS DE MINAS";1;1;1;1;1;1;1;1;1;1;1;1
"311455 CARNEIRINHO";4;4;4;4;4;4;4;4;4;4;4;4
"311460 CARRANCAS";5;5;5;5;5;5;5;5;5;5;5;5
"311470 CARVALHOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"311480 CARVALHOS";1;1;1;1;1;1;1;1;1;1;1;1
"311500 CASCALHO RICO";4;4;4;4;4;4;4;4;4;4;4;4
"311510 CASSIA";3;3;3;3;3;3;3;3;3;3;3;3
"311530 CATAGUASES";11;11;11;11;11;11;11;11;11;11;11;11
"311540 CATAS ALTAS DA NORUEGA";4;4;4;4;4;4;4;4;4;4;4;4
"311545 CATUJI";3;3;3;3;3;3;3;3;3;3;3;3
"311547 CATUTI";3;3;3;3;3;3;3;3;3;3;3;3
"311560 CEDRO DO ABAETE";1;1;1;1;1;1;1;1;1;1;1;1
"311570 CENTRAL DE MINAS";4;4;4;4;4;4;4;4;4;4;4;4
"311610 CHAPADA DO NORTE";6;6;6;6;6;6;6;6;6;6;6;6
"311615 CHAPADA GAUCHA";7;7;7;7;7;7;7;7;7;7;7;7
"311620 CHIADOR";1;1;1;1;1;1;1;1;1;1;1;1
"311630 CIPOTANEA";6;6;6;6;6;6;6;6;6;6;6;6
"311640 CLARAVAL";8;8;8;8;8;8;8;8;8;8;8;8
"311650 CLARO DOS POCOES";9;9;9;9;9;9;9;9;9;9;9;9
"311660 CLAUDIO";-;2;2;2;2;2;2;2;2;2;2;2
"311670 COIMBRA";3;3;3;3;3;3;3;3;3;3;3;3
"311680 COLUNA";1;1;1;1;1;1;1;1;1;1;1;1
"311690 COMENDADOR GOMES";5;5;5;5;5;5;5;5;5;5;5;5
"311730 CONCEICAO DAS ALAGOAS";7;7;7;7;7;7;7;7;7;7;7;7
"311750 CONCEICAO DO MATO DENTRO";7;7;7;7;7;7;7;7;7;7;7;7
"311760 CONCEICAO DO PARA";3;3;3;3;3;3;3;3;3;3;3;3
"311770 CONCEICAO DO RIO VERDE";2;2;2;2;2;2;2;2;2;2;2;2
"311780 CONCEICAO DOS OUROS";2;2;2;2;2;2;2;2;2;2;2;2
"311783 CONEGO MARINHO";1;1;1;1;1;1;1;1;1;1;1;1
"311787 CONFINS";4;4;4;4;4;4;4;4;4;4;4;-
"311790 CONGONHAL";7;7;7;7;7;7;7;7;7;7;7;7
"311800 CONGONHAS";11;11;11;11;11;11;11;11;11;11;11;11
"311830 CONSELHEIRO LAFAIETE";19;19;19;19;19;19;19;22;22;22;22;22
"311840 CONSELHEIRO PENA";6;6;6;6;6;6;6;6;6;6;6;6
"311860 CONTAGEM";43;43;43;43;43;43;43;43;43;43;43;43
"311870 COQUEIRAL";7;7;7;7;7;7;7;7;7;7;7;7
"311880 CORACAO DE JESUS";9;9;9;9;9;9;9;9;9;9;9;9
"311900 CORDISLANDIA";1;1;1;1;1;1;1;1;1;1;1;1
"311910 CORINTO";1;1;1;1;1;1;1;1;1;1;1;1
"311920 COROACI";2;2;2;2;2;2;2;2;2;2;2;2
"311930 COROMANDEL";3;3;3;3;3;3;3;3;3;2;2;2
"311940 CORONEL FABRICIANO";5;5;5;5;5;5;5;5;5;5;5;5
"311950 CORONEL MURTA";4;4;4;4;4;4;4;4;4;4;4;4
"311960 CORONEL PACHECO";2;2;2;2;2;2;2;2;2;2;2;2
"311980 CORREGO DANTA";2;2;2;2;2;2;2;2;2;2;2;2
"312000 CORREGO NOVO";5;5;5;5;5;5;5;5;5;5;5;5
"312010 COUTO DE MAGALHAES DE MINAS";3;3;3;3;3;3;3;3;3;3;3;3
"312015 CRISOLITA";3;3;3;3;3;3;3;3;3;3;3;3
"312020 CRISTAIS";1;1;1;1;1;1;1;1;1;1;1;1
"312030 CRISTALIA";3;3;3;3;3;3;3;3;3;3;3;3
"312040 CRISTIANO OTONI";2;2;2;2;2;2;2;2;2;2;2;2
"312080 CRUZILIA";10;10;10;10;10;10;10;10;10;10;10;10
"312083 CUPARAQUE";6;6;6;6;6;6;6;6;6;6;6;6
"312087 CURRAL DE DENTRO";9;9;9;9;9;9;9;9;9;9;9;9
"312090 CURVELO";1;1;1;1;1;1;1;1;1;1;1;1
"312100 DATAS";7;7;7;7;7;7;7;7;7;7;7;7
"312110 DELFIM MOREIRA";3;3;3;3;3;3;3;3;3;3;3;3
"312125 DELTA";2;2;2;2;2;2;2;2;2;2;2;2
"312130 DESCOBERTO";2;2;2;2;2;2;2;2;2;2;2;2
"312140 DESTERRO DE ENTRE RIOS";2;2;2;2;2;2;2;2;2;2;2;2
"312160 DIAMANTINA";10;10;10;10;10;10;10;10;10;10;10;10
"312200 DIVINO";1;1;1;1;1;1;1;1;1;1;1;1
"312210 DIVINO DAS LARANJEIRAS";4;4;4;4;4;4;4;4;4;4;4;4
"312220 DIVINOLANDIA DE MINAS";9;9;9;9;9;9;9;9;9;9;9;9
"312230 DIVINOPOLIS";69;69;69;69;69;69;69;69;69;73;73;73
"312235 DIVISA ALEGRE";1;1;1;1;1;1;1;1;1;1;1;1
"312245 DIVISOPOLIS";4;4;4;4;4;4;4;4;4;4;4;4
"312247 DOM BOSCO";3;3;3;3;3;3;3;3;3;3;3;3
"312250 DOM CAVATI";8;8;8;8;8;8;8;8;8;8;8;8
"312270 DOM SILVERIO";4;4;4;4;7;7;7;7;7;7;7;7
"312290 DONA EUSEBIA";5;5;5;5;5;5;5;5;5;5;5;5
"312300 DORES DE CAMPOS";4;4;4;4;4;4;4;4;4;4;4;4
"312330 DORES DO TURVO";1;1;1;1;1;1;1;1;1;1;1;1
"312340 DORESOPOLIS";2;2;2;2;2;2;2;2;2;2;2;2
"312352 DURANDE";3;3;3;3;3;3;3;3;3;3;3;3
"312370 ENGENHEIRO CALDAS";3;3;3;3;3;3;3;3;3;3;3;3
"312380 ENGENHEIRO NAVARRO";3;3;3;3;3;3;3;3;3;3;3;3
"312385 ENTRE FOLHAS";12;12;12;12;12;12;12;12;12;12;12;12
"312390 ENTRE RIOS DE MINAS";1;1;1;1;1;1;1;1;1;1;1;1
"312400 ERVALIA";3;3;3;3;3;3;3;3;3;3;3;3
"312410 ESMERALDAS";2;2;2;2;2;2;2;2;2;2;2;2
"312420 ESPERA FELIZ";3;3;3;3;3;3;3;3;3;3;3;3
"312430 ESPINOSA";5;5;5;5;5;5;5;5;5;5;5;5
"312450 ESTIVA";3;3;3;3;3;3;3;3;3;3;3;3
"312470 ESTRELA DO INDAIA";1;1;1;1;1;1;1;1;1;1;1;1
"312480 ESTRELA DO SUL";4;4;4;4;4;4;4;4;4;4;4;4
"312490 EUGENOPOLIS";1;1;1;1;1;1;1;1;1;1;1;1
"312500 EWBANK DA CAMARA";2;2;2;2;2;2;2;2;2;2;2;2
"312510 EXTREMA";3;3;3;3;3;3;3;3;3;3;3;3
"312520 FAMA";1;1;1;1;1;1;1;1;1;1;1;1
"312550 SAO GONCALO DO RIO PRETO";-;-;-;-;10;10;10;10;10;10;10;10
"312560 FELISBURGO";1;1;1;1;1;1;1;1;1;1;1;1
"312570 FELIXLANDIA";8;8;8;8;8;8;8;8;8;8;8;8
"312580 FERNANDES TOURINHO";2;2;2;2;2;2;2;2;2;2;2;2
"312590 FERROS";7;7;7;7;7;7;7;7;7;7;7;7
"312595 FERVEDOURO";5;5;5;5;5;5;5;5;5;5;5;5
"312610 FORMIGA";34;34;34;34;34;34;34;34;34;34;34;34
"312650 FRANCISCO BADARO";3;3;3;3;3;3;3;3;3;3;3;3
"312660 FRANCISCO DUMONT";2;2;2;2;2;2;2;2;2;2;2;2
"312670 FRANCISCO SA";3;3;3;3;3;3;3;3;3;3;3;3
"312675 FRANCISCOPOLIS";5;5;5;5;5;5;5;5;5;5;5;5
"312680 FREI GASPAR";5;5;5;5;5;5;5;5;5;5;5;5
"312700 FRONTEIRA";6;6;6;6;6;6;6;6;6;6;6;6
"312705 FRONTEIRA DOS VALES";4;4;4;4;4;4;4;4;4;4;4;4
"312707 FRUTA DE LEITE";8;8;8;8;8;8;8;8;8;8;8;8
"312710 FRUTAL";7;7;7;11;11;11;11;11;11;11;11;11
"312720 FUNILANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"312733 GAMELEIRAS";4;4;4;4;4;4;4;4;4;4;4;4
"312735 GLAUCILANDIA";2;2;2;2;2;2;2;2;2;2;2;2
"312737 GOIABEIRA";5;5;5;5;5;5;5;5;5;5;5;5
"312738 GOIANA";3;3;3;3;3;3;3;3;3;3;3;3
"312750 GONZAGA";4;4;4;4;4;4;4;4;4;4;4;4
"312770 GOVERNADOR VALADARES";149;149;149;149;153;152;152;152;152;151;154;154
"312780 GRAO MOGOL";6;6;6;6;6;6;6;6;6;6;6;6
"312790 GRUPIARA";5;5;5;5;5;5;5;5;5;5;5;5
"312800 GUANHAES";13;13;13;13;19;19;19;19;19;19;19;19
"312820 GUARACIABA";1;1;1;1;1;1;1;1;1;1;1;1
"312850 GUARARA";5;5;5;5;5;5;5;5;5;5;5;5
"312860 GUARDA-MOR";2;2;2;2;2;2;2;2;2;2;2;2
